user,business_id,business_name,address,city,state,postal_code,stars,hyperlink,Model
Cat,yQFHhWKAr2f8LNQvq-8NxQ,Brown Bag Deli and Grocery,301 E 9th St,Wilmington,DE,19801.0,4.5,https://storage.googleapis.com/2024capstone51/photos/Fy13SiTcHSZBx5CRMDIAsA.jpg,Content Recommendation
Bill,HfOLOAYMKNUer3eXXTLHew,Vanos Pizza & Italian Restaurant,1387 E Boot Rd,West Chester,PA,19380.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Content Recommendation
Bill,QWF_PoD4PthsYsq2Tk0GEQ,Eastern Dragon Chinese & Japanese Restaurant,830 Upper State Rd,North Wales,PA,19454.0,3.5,https://storage.googleapis.com/2024capstone51/photos/gn80uDOE6qsJsLmK9QUXiA.jpg,Content Recommendation
Bill,YCwWrnOh8qUmQbgQ4p02AA,Alfredo's Pizza,2900 W Chester Pike,Broomall,PA,19008.0,4.5,https://storage.googleapis.com/2024capstone51/photos/XNrUofb0Vxde37ET1k-rbQ.jpg,Content Recommendation
Bill,9wSJ2hu_ALVSPfuk7N9O8Q,Sicilian Trattoria,7901 High School Rd,Elkins Park,PA,19027.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Content Recommendation
Bill,XBdaG2kQ2Iz9VNGPZokjYg,Maria's Ristorante on Summit,8100 Ridge Ave,Philadelphia,PA,19128.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Content Recommendation
Bill,E3TC9K21K7jaDM2Kv0qb0Q,Papa Luigi Pizza,11 Village Center Dr,Swedesboro,NJ,8085.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Content Recommendation
Bill,7sKfrJmjG6unAQeWdQUe2w,Franzone's Pizzeria & Restaurant,114 Levering St,Philadelphia,PA,19127.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Content Recommendation
Bill,TWcmQ_3OAuQ4CWlgcN7cUw,Glenside Pizza,274 N Keswick Ave,Glenside,PA,19038.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Content Recommendation
Sarah,F_p-pLonAAzzOSnTLdJMtw,Frangelli's Bakery,847 W Ritner St,Philadelphia,PA,19148.0,4.5,https://storage.googleapis.com/2024capstone51/photos/J1LkJqoE-l43qCrw6KiOeg.jpg,Content Recommendation
Sarah,1_BzX6o0O6w_9yx9NczMrg,Wawa,6701 Ridge Ave,Philadelphia,PA,19128.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Content Recommendation
Sarah,Rh5lgaOjOeHIUSBpI20llw,La Fuente Mexican Grill,"23206 Columbus Rd, Ste C",Mansfield,NJ,8022.0,3.5,https://storage.googleapis.com/2024capstone51/photos/PYGVdwVLpt7oQEljkJ-anA.jpg,Content Recommendation
Sarah,53KCCiwnJxAiOcjCPUi5nA,Reanimator Coffee,4705 Pine St,Philadelphia,PA,19143.0,4.0,https://storage.googleapis.com/2024capstone51/photos/7U_HCbzNDOslspUWbIh9ZA.jpg,Content Recommendation
Sarah,WQzQvusL15qZMxKlQq4CDA,Point Breakfast Restaurant,1438 Point Breeze Ave,Philadelphia,PA,19146.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Content Recommendation
Sarah,q4AxwoWQs6rk2nkWJuYZIA,Triangle Tavern,1338 S 10th St,Philadelphia,PA,19147.0,4.0,https://storage.googleapis.com/2024capstone51/photos/u85hfBsrbXBC7bcYxAfbhw.jpg,Content Recommendation
Sarah,-HewctWQ0P3HqKCr76bU-g,Dawson Street Pub,100 Dawson St,Philadelphia,PA,19127.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Content Recommendation
Sarah,v5ZoTXPY_2es8GfuVDq5dw,Our Place Restaurant,2036 Swamp Pike,Gilbertsville,PA,19525.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Content Recommendation
Harriett,gA6fsMPkVswDxuacdZBzUA,Express Kabob & Grill,2327 Cottman Ave,Philadelphia,PA,19149.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Content Recommendation
Harriett,cwSlDlrmK1qlOWH9zDuNKQ,Domino's Pizza,"27 N Maple Ave, Ste 5",Marlton,NJ,8053.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Content Recommendation
Harriett,NmvKXWmNH_cFnBEosho-Uw,The Orangery at Glen Isle,130 S Lloyd Ave,Downingtown,PA,19335.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Content Recommendation
Harriett,b3bTU1phXWm6WYV8NpWnnA,Pete's Pizza & Italian Grill,604 W Kings Hwy,Mount Ephraim,NJ,8059.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Content Recommendation
Harriett,NQSnr4RPUScss607oxOaqw,Chase's Hop Shop,7235 Rising Sun Ave,Philadelphia,PA,19111.0,4.5,https://storage.googleapis.com/2024capstone51/photos/--lRwPamtV4WMbl3MMhRCw.jpg,Content Recommendation
Harriett,EROSyhoWNCUH53NrDrsHgQ,Mary's Kountry Kitchen,222 Main St,Wilmington,DE,19804.0,4.0,https://storage.googleapis.com/2024capstone51/photos/aN8PFUpPKTx_I6iMRJV93g.jpg,Content Recommendation
Harriett,rF0xI_3jjlsEKp3N0Z0BuQ,Trattoria Totaro,639 Spring Mill Ave,Conshohocken,PA,19428.0,4.0,https://storage.googleapis.com/2024capstone51/photos/KSJM7rohZhKsJXjG26OXlA.jpg,Content Recommendation
Harriett,KcTLv46oThYuSujjb4EfEA,Asian Cafe,"550 Kimberton Rd, Ste 10",Phoenixville,PA,19460.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Content Recommendation
H,KkpAwKzn5olmxH2K2GauNw,Pica's Restaurant,1233 W Chester Pike,West Chester,PA,19382.0,3.5,https://storage.googleapis.com/2024capstone51/photos/YE1hOOYNGDqJWHdrkJ0C6g.jpg,Content Recommendation
H,LWs6JpARSmR4CiFR-lQQYQ,Mommie Joe's,1036 S Broad St,Trenton,NJ,8611.0,3.5,https://storage.googleapis.com/2024capstone51/photos/Nbw4bmC6H2DlZW7mve2hgA.jpg,Content Recommendation
H,W_Op-lMTgwsJ840YIbUzDw,Villa Rosa Pizza & Restaurant,41 Scotch Rd,Trenton,NJ,8628.0,3.5,https://storage.googleapis.com/2024capstone51/photos/PuQrC2XFy6BoC-yEXFWfKg.jpg,Content Recommendation
H,OHzX-ZD9qyoeoxR8Z0dlIA,Khyber Pass Pub,56 S 2nd St,Philadelphia,PA,19106.0,4.0,https://storage.googleapis.com/2024capstone51/photos/OyhDtoLDD640BGlJGGIkug.jpg,Content Recommendation
H,E0AKqwkebF15_hvzNSyGlQ,P. J. Clarke's,601 Walnut St,Philadelphia,PA,19106.0,4.0,https://storage.googleapis.com/2024capstone51/photos/nCzrAmlFdCgofkMlOIyUlQ.jpg,Content Recommendation
H,IBKZJ_0HK8xUclWYiqqvKw,Kooma,201 Main St,King of Prussia,PA,19406.0,4.0,https://storage.googleapis.com/2024capstone51/photos/H4GWuBCMLgQionBObEqPiQ.jpg,Content Recommendation
H,66Xlt-k1ZhVVq1ql6fX30A,Knishes & Dishes,545-547 Germantown Pike,Lafayette Hill,PA,19444.0,3.5,https://storage.googleapis.com/2024capstone51/photos/oxk2i1N7_nQ82nxt7tszvA.jpg,Content Recommendation
H,fcJp711HfLAkPEgWi_GZ0Q,The Langhorne Brewing Company,1558 W Maple Ave,Langhorne,PA,19047.0,3.5,https://storage.googleapis.com/2024capstone51/photos/NStYArRHLawx3FnHWMmsqA.jpg,Content Recommendation
Michelle,rRtVevRah3xYk4nunzzajA,Riverview Inn,60 Main St,Pennsville,NJ,8070.0,3.5,https://storage.googleapis.com/2024capstone51/photos/n-_N0PpQYKKkpLEQtePiSw.jpg,Content Recommendation
Michelle,3oqf6HgS2B9l0f_9bz2ixA,Grindstone Restaurant,348 S Main St,Williamstown,NJ,8094.0,4.0,https://storage.googleapis.com/2024capstone51/photos/-nOFPnSa0xXgBYrZHoGkIA.jpg,Content Recommendation
Michelle,kL98j83h3QFUoSBBevCHOw,Tap Room On 19th,2400 S 19th St,Philadelphia,PA,19145.0,4.0,https://storage.googleapis.com/2024capstone51/photos/qnZ43WVLiAzSk37hqPwRqA.jpg,Content Recommendation
Michelle,2zSQu6_cLgWAVbZ2LbSLBA,Chick-fil-A,2204 S Columbus Blvd,Philadelphia,PA,19148.0,4.0,https://storage.googleapis.com/2024capstone51/photos/VrN1MTFIa90W2i0Jb4m8VA.jpg,Content Recommendation
Michelle,Q8AUWao-MDKhhvd6ncqoxA,Maize Restaurant,519 W Walnut St,Perkasie,PA,18944.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Content Recommendation
Michelle,yMcd4ZuCDMAhatu5MkAaSA,Quig's Pizza,315 N York Rd,Hatboro,PA,19040.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Content Recommendation
Michelle,zVBmtn81Hf1O6Cm5uPru5w,Lit Cigar Lounge,"617 Auburn Ave, Ste 403",Swedesboro,NJ,8085.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Content Recommendation
Michelle,DZglT5FP5VNDQJU3PuRIHw,La Calaca Feliz,2321 Fairmount Ave,Philadelphia,PA,19130.0,4.0,https://storage.googleapis.com/2024capstone51/photos/G7j_pjXHivQiwI3YMeG74g.jpg,Content Recommendation
Nataly,vsdYVJC_1FU7yGrKVpYQyQ,Chick-fil-A,"4670 Roosevelt Blvd NE, Northeast Tower Center",Philadelphia,PA,19124.0,3.5,https://storage.googleapis.com/2024capstone51/photos/z2oumtmBG3urOjpoNRzTNQ.jpg,Content Recommendation
Nataly,FDifzPPJA9aZKxNQo61pfQ,Green Eggs Cafe,2800 W Girard Ave,Philadelphia,PA,19130.0,3.5,https://storage.googleapis.com/2024capstone51/photos/DXxoqVgsXC_dWE7AQKFvFA.jpg,Content Recommendation
Nataly,L8jywv8RrssSIHn1f-ZYKQ,Linda's Cart,4400 Woodland Ave,Philadelphia,PA,19143.0,5.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Content Recommendation
Nataly,r7PzCQmfs2jq-VmZjUwKjg,Frank's Steaks & Burgers,7161 Frankford Ave,Philadelphia,PA,19135.0,3.5,https://storage.googleapis.com/2024capstone51/photos/-m4mkga1Jkj-qK1knuZA7w.jpg,Content Recommendation
Nataly,4t3yeXmkrMaJruCWA0H8DA,Saxbys Temple Fox,1810 N 13th St,Philadelphia,PA,19122.0,4.0,https://storage.googleapis.com/2024capstone51/photos/CoEQchpqJKBQOLrLNmNQWA.jpg,Content Recommendation
Nataly,n_4itT26Bhy1a7dwrNCMUQ,Menchie's Frozen Yogurt,2953 Swede Rd,East Norriton,PA,19401.0,3.5,https://storage.googleapis.com/2024capstone51/photos/oATuy6LOILUHUC6GQdU4AQ.jpg,Content Recommendation
Nataly,LVNstdIUhjwXOQjIB00rjw,Arugula Ristorante Italiano,275 Wilmington Pike,Glen Mills,PA,19342.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Content Recommendation
Nataly,gHE7ClRmr8CZp5qw-bo4UA,MaGerk's Pub & Grill,582 S Bethlehem Pike,Fort Washington,PA,19034.0,3.5,https://storage.googleapis.com/2024capstone51/photos/MmgIdvoqCLcD7KWbrfLrJA.jpg,Content Recommendation
Jay,gBsPBsfVQj4NRfmlGlQSRQ,Dominick's Pizzeria and Restaurant,5780 Easton Rd,Plumsteadville,PA,18902.0,4.5,https://storage.googleapis.com/2024capstone51/photos/FGe_Ca4nFDA7OJgglSkwCQ.jpg,Content Recommendation
Jay,Uj8UjZN3RTafE9gJWz1pvQ,Angels Donuts,267 E County Line Rd,Hatboro,PA,19040.0,4.5,https://storage.googleapis.com/2024capstone51/photos/VsQaTxGqhSnGvuapswnDyA.jpg,Content Recommendation
Jay,cX1VH_vpqGoLrio4sV9xcA,Ron's Original Bar & Grille,74 E Uwchlan Ave,Exton,PA,19341.0,4.0,https://storage.googleapis.com/2024capstone51/photos/IR8ssor8423ICS6eSISbbg.jpg,Content Recommendation
Jay,ztUORhtyxd3lCu4XjSsMRg,Crazy Cow Steak,996 Woodlane Rd,Beverly,NJ,8010.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Content Recommendation
Jay,OdSw7sbipdKtyU4rZxFJHw,Grumpy's Tavern,1525 S 9th St,Philadelphia,PA,19147.0,4.0,https://storage.googleapis.com/2024capstone51/photos/lrgk3x07CERNhbUkv2v0yA.jpg,Content Recommendation
Jay,NYj8uB9-u0SmRMNDNktb1g,Oscar's Tavern,1524 Sansom St,Philadelphia,PA,19102.0,4.0,https://storage.googleapis.com/2024capstone51/photos/NIK6wDoM3uweU4x4aSlVNA.jpg,Content Recommendation
Jay,VPb3USr9Nm7JjtmsHPRo7g,Old Nelson Food Company,"2955 Market St, Ste 103",Philadelphia,PA,19104.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Content Recommendation
Jay,HfOLOAYMKNUer3eXXTLHew,Vanos Pizza & Italian Restaurant,1387 E Boot Rd,West Chester,PA,19380.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Content Recommendation
Karen,x4XdNhp0Xn8lOivzc77J-g,Thai Place Restaurant,"700 Nutt Rd, Ste 730",Phoenixville,PA,19460.0,4.5,https://storage.googleapis.com/2024capstone51/photos/j2gfDVLVgINaxSnvEFIouA.jpg,Content Recommendation
Karen,h0jLNrV28BX3AC6yHaN2Kw,Cacciatori Pizza & Pasta,108 Louviers Dr,Newark,DE,19711.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Content Recommendation
Karen,RA4SCy0Af5yI0t8lP-3EFA,"P. & F. Giordano, LLC",1043 S 9th St,Philadelphia,PA,19147.0,5.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Content Recommendation
Karen,AQwqbdilOmHl29jTUOIh3Q,Foulk Road Automotive,1801 Foulk Rd,Wilmington,DE,19810.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Content Recommendation
Karen,Yr5l7ClItsGW7Xi-u865cg,63rd St Pizza,6300 Wheeler St,Philadelphia,PA,19142.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Content Recommendation
Karen,wcMrviBI1_yoF2ZE0vxRCA,Empanadas Lab,119 N Main St,North Wales,PA,19454.0,5.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Content Recommendation
Karen,c7DQU8rHH_GjLdeIvanQmg,Coco's Cocina Tex Mex  Restaurant,32 South Broadway,Pitman,NJ,8071.0,3.5,https://storage.googleapis.com/2024capstone51/photos/PfMprhuEAgpjFDn1MszMXg.jpg,Content Recommendation
Karen,ykoWiYF6FhIEedzIl9wihQ,Fresh Produce,427 W Broad St,Palmyra,NJ,8065.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Content Recommendation
Lea,-rDhWLQJ28L2ttkaftdZNQ,Martabak Ok,"1801 Washington Ave, Unit D",Philadelphia,PA,19146.0,4.5,https://storage.googleapis.com/2024capstone51/photos/DoX1Wj9oWMuNTK2t-FjVxw.jpg,Content Recommendation
Lea,99zoELPcbwRBUqiPoaPqiQ,Bold Coffee Bar,1623 Ridge Ave,Philadelphia,PA,19130.0,5.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Content Recommendation
Lea,nx8fPYluWlV-XU3vM0ZYlw,Desserts by Design,105 W Merchant St,Audubon,NJ,8106.0,5.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Content Recommendation
Lea,0Lsuuvz1_qdspiwBehdszg,Las Cabanas,3038 Federal St,Camden,NJ,8105.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Content Recommendation
Lea,i0b_xiKIbExKtF3vqo1Bzw,Shake Shack,3601 S Broad St,Philadelphia,PA,19148.0,4.0,https://storage.googleapis.com/2024capstone51/photos/AP6i8GDWMZU-R9bNVUXsPw.jpg,Content Recommendation
Lea,jIP2GqmwA58wC0f_erBqNg,Famous Sgt Bob Smoke BBQ and Grill,157 N Broadway,Pennsville,NJ,8070.0,5.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Content Recommendation
Lea,ypEtkQK37INcwFgyCwiFiA,30 Main,660 Lancaster Ave,Berwyn,PA,19312.0,4.0,https://storage.googleapis.com/2024capstone51/photos/i3RALCZB2-lQw1vGYswl6Q.jpg,Content Recommendation
Lea,ton5qGxwVnygwxeGaFJO3Q,Vickers,192 E Welsh Pool Rd,Lionville,PA,19353.0,3.5,https://storage.googleapis.com/2024capstone51/photos/c9Wp36AMCdEdk5RcHpa1dQ.jpg,Content Recommendation
Sean,9n6agP4s2ZZ4H2Ts9-LXqw,Peacock Cafe,18 Fairgrounds Rd,Hamilton Township,NJ,8619.0,3.5,https://storage.googleapis.com/2024capstone51/photos/ntdkQ7xd3Gdqc7nsmPyGhg.jpg,Content Recommendation
Sean,rLbg6S9R21EEaADs7k67ug,The Dive Bar,947 E Passyunk Ave,Philadelphia,PA,19147.0,4.0,https://storage.googleapis.com/2024capstone51/photos/c8HwFDV1P-5Njez_M2-Wqg.jpg,Content Recommendation
Sean,uKAbrDSJJzZliY1Yqu5KxQ,Scannicchio's,2500 S Broad & Porter,Philadelphia,PA,19145.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Content Recommendation
Sean,sEgbTx6XuvByrXsVkWRbOQ,Testa's Bakery,12 Brookline Blvd,Havertown,PA,19083.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Content Recommendation
Sean,d9OUBAM4V0nMJ2-6TQg9cQ,Palermo's Pizza,70 Buckwalter Rd,Royersford,PA,19468.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Content Recommendation
Sean,WMKghG1JI1IQ2gyNPOQfXw,Nery's Place,3129 River Rd,Camden,NJ,8105.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Content Recommendation
Sean,ROeacJQwBeh05Rqg7F6TCg,BAP,1224 South St,Philadelphia,PA,19147.0,4.5,https://storage.googleapis.com/2024capstone51/photos/O-v_FDpKSKjraOnIxaR1FQ.jpg,Content Recommendation
Sean,0a8t_Th0jtWUMmtq0q2dqA,DK Sushi,3401 Walnut St,Philadelphia,PA,19104.0,3.5,https://storage.googleapis.com/2024capstone51/photos/yR-JqRZ42yBmLHxyX-s3qg.jpg,Content Recommendation
