user,business_id,business_name,address,city,state,postal_code,stars,hyperlink,Model
Anonymous,bJfcuUMgJUkHWpCUeAI4Iw,At The Table BYOB,11 Louella Ct,Wayne,PA,19087.0,4.5,https://storage.googleapis.com/2024capstone51/photos/gz4hbXg8Y6S1ri6r0EOxGQ.jpg,Popularity Model
Anonymous,y5oKFXCtAPEYJEALkigUAQ,Uncle Greg's Smokin' BBQ,650 N Cannon Ave,Lansdale,PA,19446.0,4.0,https://storage.googleapis.com/2024capstone51/photos/bf8CXwxN3EB42iIlmyBEQw.jpg,Popularity Model
Anonymous,LRo87EVK3MKyxNfSFTI_lg,Sprig & Vine,450 Union Square Dr,New Hope,PA,18938.0,4.0,https://storage.googleapis.com/2024capstone51/photos/FGcyf2JNLck-oP7JuO9XTQ.jpg,Popularity Model
Anonymous,SqR-SVD8otqLguw0rFUVvA,La Tentacion Pizza & Mexican Grill,831 Broadway,Westville,NJ,8093.0,4.5,https://storage.googleapis.com/2024capstone51/photos/RI-XKBkvbK1Q7buH1qYtiw.jpg,Popularity Model
Anonymous,jyBbsc6LrIwdJYD9jFuiaw,Aldo and Manny Pizza and Pasta,1431 Arch St,Philadelphia,PA,19102.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,dzNHPZmXHFc6_6BZQVYAeA,SoBol-University City,3736 Spruce St,Philadelphia,PA,19104.0,4.0,https://storage.googleapis.com/2024capstone51/photos/vHNJ_3YvlA9cJO0OcuBrtA.jpg,Popularity Model
Anonymous,0ak-7uV9Nb7nF_l-mMCysA,Oishii Poké,938 Arch St,Philadelphia,PA,19107.0,4.0,https://storage.googleapis.com/2024capstone51/photos/Ie5brJ6LS_8QeHhuY319YQ.jpg,Popularity Model
Anonymous,rmvEN4p8to8hx7o7lo8Xlg,Penn's Table,100 W Gay St,West Chester,PA,19380.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,PriB-6ZWwTVPgVepa22o_A,Moo Jin Jang,6443 Market St,Upper Darby,PA,19082.0,4.0,https://storage.googleapis.com/2024capstone51/photos/XXDVgqo5DXKeX2jaWJNBLQ.jpg,Popularity Model
Anonymous,EoQiJ5D-pyWczjElN24oZg,El Primo Taqueria,1719 Markley St,Norristown,PA,19401.0,4.5,https://storage.googleapis.com/2024capstone51/photos/8MMo7HMf2lsgGjIFnl4lbg.jpg,Popularity Model
Anonymous,VSc5hpsT_CCt_Hvj92mbPg,Pizzata Pizzeria,240 S 22nd St,Philadelphia,PA,19103.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,-0TffRSXXIlBYVbb5AwfTg,IndeBlue Modern Indian Food & Spirits,205 South 13th St,Philadelphia,PA,19107.0,4.5,https://storage.googleapis.com/2024capstone51/photos/6ziFWXcxxcTP1Hfl7S5k8A.jpg,Popularity Model
Anonymous,3VKYbajPpszKNFv32ey2dA,Dam Good Cafe,161 N Main St,Dublin,PA,18917.0,4.0,https://storage.googleapis.com/2024capstone51/photos/h-gV2mMvCICd5GuS-2HkjQ.jpg,Popularity Model
Anonymous,bwgK5d9oT2sUcvyBOsTREQ,Sky Cafe,"1122-38 Washington Ave, Ste B",Philadelphia,PA,19147.0,4.5,https://storage.googleapis.com/2024capstone51/photos/FUAedvlVOsqxiV7PiRKpJw.jpg,Popularity Model
Anonymous,h6l_lhUouKq4i_2ZjobFgg,Jack's Cold Cuts,1951 Street Rd,Bensalem,PA,19020.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,j-qtdD55OLfSqfsWuQTDJg,Parc,227 S 18th St,Philadelphia,PA,19103.0,4.0,https://storage.googleapis.com/2024capstone51/photos/BOK78AHDNo0wffqv-_O3Uw.jpg,Popularity Model
Anonymous,lVirNKheM7Ps8eVRt0IyOg,2 Fat Dogs,1156 Easton Rd,Abington,PA,19001.0,5.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,2iRMSBYN8F51N7znXEu4TQ,Pats Select Pizza | Grill,702 Hessian Ave,National Park,NJ,8063.0,4.5,https://storage.googleapis.com/2024capstone51/photos/GWXsstpzlhKUqINxCwqB2A.jpg,Popularity Model
Anonymous,pOvZxLj85yEOMFNRpZBtvw,Antonella's Italian Kitchen,841 Conestoga Rd,Rosemont,PA,19010.0,4.5,https://storage.googleapis.com/2024capstone51/photos/o6oiRjXsXc35ZyqQfP-eFQ.jpg,Popularity Model
Anonymous,UrvSisML6V1zXDcB-Wb1Aw,Talk N Coffee,1353 Rt 41,Deptford,NJ,8096.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,IIJD7kVuO9k3VCj4hVjh3w,Reen's Delicatessen,12319 Academy Rd,Philadelphia,PA,19154.0,4.0,https://storage.googleapis.com/2024capstone51/photos/o7EH9HHVFXuM3dqK4BxiDw.jpg,Popularity Model
Anonymous,__4gkf_0UJW78rkRzFm6Gw,Cafe Baladi,235 Lancaster Ave,Malvern,PA,19355.0,5.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,zvB14002Qi0qZ_DH_DfpLg,Bon Bon Sushi,22 N Darlington St,West Chester,PA,19380.0,4.5,https://storage.googleapis.com/2024capstone51/photos/L-V3A19lLBVsqOYXnG-AuA.jpg,Popularity Model
Anonymous,sa4-5RwEN-yUrz2An0uYGA,Yantze Chinese Gourmet,2333 Welsh Rd,Lansdale,PA,19446.0,4.0,https://storage.googleapis.com/2024capstone51/photos/I2cATAzPfI6N8RW9MJV0bA.jpg,Popularity Model
Anonymous,4_-IcMpkF_sBRHomWZHNzA,Bistrot La Minette,623 S 6th St,Philadelphia,PA,19147.0,4.5,https://storage.googleapis.com/2024capstone51/photos/9qVMFQ1EPoJ4ku3m1xaS1w.jpg,Popularity Model
Anonymous,SVf23pjKERkedqCdWl6ECA,Teresa's Mesa,727 S 2nd St,Philadelphia,PA,19147.0,4.0,https://storage.googleapis.com/2024capstone51/photos/A8jZzQOhotY1Lb9Bw6VsyA.jpg,Popularity Model
Anonymous,VSBDNSp-rGItt1Sl70jnew,Jasmine Asian Bistro,138 S Easton Rd,Glenside,PA,19038.0,4.0,https://storage.googleapis.com/2024capstone51/photos/cstQdsT9wUMnTHzxGeUljA.jpg,Popularity Model
Anonymous,h5gfKzxiUSbGkj9KLaREGA,Jahan Kabob,1 E Trenton Ave,Morrisville,PA,19067.0,4.5,https://storage.googleapis.com/2024capstone51/photos/m7IHKxGQ9vCmDTY1soXtBg.jpg,Popularity Model
Anonymous,iUZEGx29miZObLd6_lt7Vg,Sabrina's Café,1804 Callowhill St,Philadelphia,PA,19130.0,4.0,https://storage.googleapis.com/2024capstone51/photos/PinS1ozkAYO1eFP8sPar3g.jpg,Popularity Model
Anonymous,qoPhQAU6JOcBMCz2mrZwdw,Vincenzo's Pizza and Grill,23 Charleston Rd,Willingboro,NJ,8046.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,vzq6fz7jKPMFyTleF1aEFg,Jumbo Pizza,2 Waterview Rd,West Chester,PA,19380.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,EVkUOkQgnhPzuvfmAZh0rQ,The Original Thunderbird Steakhouse and Catering,2323 W Chester Pike,Broomall,PA,19008.0,4.0,https://storage.googleapis.com/2024capstone51/photos/JLLG1o1NTOwEd-SydxZueg.jpg,Popularity Model
Anonymous,1fGaY2WlGv2l4as6UkMFrg,The Trestle Inn,339 N 11th St,Philadelphia,PA,19107.0,4.0,https://storage.googleapis.com/2024capstone51/photos/6czWfVeTL_UWZAz6Q1gjng.jpg,Popularity Model
Anonymous,trOD5OIN83lD21DnqWy2QA,Lambertville Station,11 Bridge St,Lambertville,NJ,8530.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,LnI2XHbeEiF4a0yTkJf-Yg,The Social,117 E Gay St,West Chester,PA,19380.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,Al8y5FTs9tW5VsxTVy9ZMg,Alyan's Restaurant,603 S 4th St,Philadelphia,PA,19147.0,4.0,https://storage.googleapis.com/2024capstone51/photos/Y30mTgjTwml5bdM5YZoy4A.jpg,Popularity Model
Anonymous,of-GVqY0G_UDHXT9Xg_ADQ,Charlie Was a Sinner,131 S 13th St,Philadelphia,PA,19107.0,4.0,https://storage.googleapis.com/2024capstone51/photos/d2B9Bb_uN057ueTCIWdR5w.jpg,Popularity Model
Anonymous,Sv1MEZP-mMfp8SmE0hwYEA,Terakawa Ramen,204 N 9th St,Philadelphia,PA,19107.0,4.5,https://storage.googleapis.com/2024capstone51/photos/DfI-Eb-6o9q04JZWJUjUAg.jpg,Popularity Model
Anonymous,EMp87GsYkVdwHftE7Ar2_w,Cosmic Café and Ciderhouse,1 Boathouse Row,Philadelphia,PA,19130.0,4.0,https://storage.googleapis.com/2024capstone51/photos/PJA1vSGNW4F1nsYLa2AgtQ.jpg,Popularity Model
Anonymous,qFsh80AAL90tkOc0n98bqg,El Diablo Burritos,13A Trolley Sq,Wilmington,DE,19806.0,4.5,https://storage.googleapis.com/2024capstone51/photos/tIRYjFqLVfn49cZUO8jTyw.jpg,Popularity Model
Anonymous,6x9hcZ1CJ4S9avBgPGS7-Q,Johnny Brenda's,1201 Frankford Ave,Philadelphia,PA,19125.0,4.0,https://storage.googleapis.com/2024capstone51/photos/jyQ730rGElYqnVxD7wVw8Q.jpg,Popularity Model
Anonymous,WeylzLacbhVyhnWAbUJ4SA,Pita Chip,"1600 N Broad St, Unit 7",Philadelphia,PA,19121.0,4.5,https://storage.googleapis.com/2024capstone51/photos/T-KBPly_fOOYLzGouwHyuQ.jpg,Popularity Model
Anonymous,MlXH9dWYDFEBbwuGStlfZg,La Colombe Coffee,1335 Frankford Ave,Philadelphia,PA,19125.0,4.5,https://storage.googleapis.com/2024capstone51/photos/APp4N0a3QO4GFjKJ28aaeQ.jpg,Popularity Model
Anonymous,AA7_qRLCk7RMp4Pa-p6Wew,August Moon,300 E Main St,Norristown,PA,19401.0,4.0,https://storage.googleapis.com/2024capstone51/photos/j0dMVJHPQZDcu66AyZFm9Q.jpg,Popularity Model
Anonymous,jpEhAUyitrgwDatsgeBgXg,Bangkok House Restaurant,104 N Union St,Wilmington,DE,19805.0,4.0,https://storage.googleapis.com/2024capstone51/photos/rhHh0KdOp9jA4n1RR_Ij6w.jpg,Popularity Model
Anonymous,Vq-oKF_DsX2QbRz-m5t27A,Mighty Melt,111 S Independence Mall E,Philadelphia,PA,19106.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,MM_v-KIUJiXLCxnkIqPKWA,Soy Cafe,630 N 2nd St,Philadelphia,PA,19123.0,4.5,https://storage.googleapis.com/2024capstone51/photos/menSB88HrdeiUTeuMJolcA.jpg,Popularity Model
Anonymous,E0AKqwkebF15_hvzNSyGlQ,P. J. Clarke's,601 Walnut St,Philadelphia,PA,19106.0,4.0,https://storage.googleapis.com/2024capstone51/photos/nCzrAmlFdCgofkMlOIyUlQ.jpg,Popularity Model
Anonymous,yb_vFGYFUMh2aA4UHnSseA,Marino's Pizza,100 N Black Horse Pike,Runnemede,NJ,8078.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,BGeiXQA2_0IwP-vBNuv7wQ,El Rincon Criollo - The Latin Corner,13 Riverside Dr,Spring City,PA,19475.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,shIAkjO9IFa4yTM5EENPTQ,PureBread Deli,"500 Delaware Ave, Ste 100",Wilmington,DE,19801.0,4.0,https://storage.googleapis.com/2024capstone51/photos/pFwO7nFhmkQDsQWytI1LbA.jpg,Popularity Model
Anonymous,dbq2TOIs7moyrY1sfo2iFQ,Raw Can Roll Cafe,767 W Lancaster Ave,Wayne,PA,19087.0,4.5,https://storage.googleapis.com/2024capstone51/photos/R37Hxctx1fCmsKHnHgWYFw.jpg,Popularity Model
Anonymous,GNaRBFMly03aUhnC_ZGtZA,Palace Of Asia,480 Route 38 E,Maple Shade,NJ,8052.0,4.0,https://storage.googleapis.com/2024capstone51/photos/VYFZo0BYwTdmbFau8nav2g.jpg,Popularity Model
Anonymous,NweYGXELGcYZ0I_eRWJiCQ,One More Bar & Grill,1375 Rt 206,Tabernacle,NJ,8088.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,nF5QByCz21MY0KLtSoB5KA,Penrose Diner,2016 Penrose Ave,Philadelphia,PA,19145.0,4.0,https://storage.googleapis.com/2024capstone51/photos/JjI2jNz5v75D0a6rT388tg.jpg,Popularity Model
Anonymous,fQbT2skNJPvNDIhLHmcYKA,Yeeroh,1412 South St,Philadelphia,PA,19146.0,4.0,https://storage.googleapis.com/2024capstone51/photos/_TykQ_ii8ttAgJkC6onXzg.jpg,Popularity Model
Anonymous,IvAa7PvfOYl0xRML5W3ebg,Yards Brewing Company,500 Spring Garden St,Philadelphia,PA,19123.0,4.0,https://storage.googleapis.com/2024capstone51/photos/0-dN81-s-pWvHMil9zJoNA.jpg,Popularity Model
Anonymous,IS75-eprK9jQxoFsgQRkTw,Crust Pizzeria,2415 W Darby Rd,Havertown,PA,19083.0,4.0,https://storage.googleapis.com/2024capstone51/photos/f-qv_hspshl8KQW5YuydIA.jpg,Popularity Model
Anonymous,py2kSvhHg5B6Z9ZrLHRjuQ,Gino's Ristorante & Pizzeria,2401 W Main St,Norristown,PA,19403.0,4.0,https://storage.googleapis.com/2024capstone51/photos/VMtKfiMoHbPRXjl4J5noJw.jpg,Popularity Model
Anonymous,Jq65KuNzC_Uee3TJB9Xv-Q,Pizzeria Pesto,1925 S Broad St,Philadelphia,PA,19148.0,4.0,https://storage.googleapis.com/2024capstone51/photos/0TW5-ZQ7Ffl9qRKl9bYxTA.jpg,Popularity Model
Anonymous,JNHEadNYIm5eY_4lTjmISQ,Curds N' Whey,"817 Old York Rd, Ste 101",Jenkintown,PA,19046.0,4.0,https://storage.googleapis.com/2024capstone51/photos/34sm9XlG8Aju4t5BRPViQg.jpg,Popularity Model
Anonymous,MdqvcsCUSig-0ga4ioxn7g,El Tapatio,825 W Main St,Lansdale,PA,19446.0,4.0,https://storage.googleapis.com/2024capstone51/photos/quDHg0mJQvo4I81mBLwXvw.jpg,Popularity Model
Anonymous,BsHE4GjG--eJeF4dcIsLGg,Ron's Crooked Hill Tavern,1271 N Sanatoga Rd,Pottstown,PA,19464.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,YHvJyyklyzsQhCnbJu7pFA,Nino's Pizzarama - Willow Grove,2819 Easton Rd,Willow Grove,PA,19090.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,6HUagGJpRoBo5FOIY8v2tA,The Bread Board Plus,605 N Haddon Ave,Haddonfield,NJ,8033.0,4.5,https://storage.googleapis.com/2024capstone51/photos/uGs3LRxHamFfnh1r9RwAXA.jpg,Popularity Model
Anonymous,Nvy1jETQItFjG0oyjpGk7w,Farmer & the Cow,413 N Market St,Wilmington,DE,19801.0,4.0,https://storage.googleapis.com/2024capstone51/photos/F2rNjNGHTYhLKbfB_yCtKg.jpg,Popularity Model
Anonymous,EgIBcZlFbbvbYA95Xaj6uw,Pure Fire Pizza,"99 Market St, Ste 4",Collegeville,PA,19426.0,4.0,https://storage.googleapis.com/2024capstone51/photos/pxn1pL4LapB_eaWboCB3TA.jpg,Popularity Model
Anonymous,aFHrLn3Xiu-sANbdDHjTww,Cocco's Pizza,540 Oak Ave,Primos,PA,19018.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,73UjNbSoQjQAOS45rcihFg,Cantina Dos Segundos,931 N 2nd St,Philadelphia,PA,19123.0,4.0,https://storage.googleapis.com/2024capstone51/photos/QmKS7GZ9OMurDd24HRvoFQ.jpg,Popularity Model
Anonymous,NKI0g6gW1uXhYi-1QcBL6Q,David & Sons,"120 Center Square Rd, Ste 204",Swedesboro,NJ,8085.0,4.0,https://storage.googleapis.com/2024capstone51/photos/pzYNXB7__RnB-pvlAhLmTA.jpg,Popularity Model
Anonymous,nf9aW7R1NGybizCR25V34Q,Rich's Delicatessen and Catering,430 S Bethlehem Pike,Fort Washington,PA,19034.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,_ju1BXAF5g5QtAFfZZKO1g,Brew Ha Ha,3838 Kennett Pike,Greenville,DE,19807.0,4.0,https://storage.googleapis.com/2024capstone51/photos/r3N-YjJ96Aau5JINg04XIQ.jpg,Popularity Model
Anonymous,AkpAXXVmnhHzgi9u51QoJQ,Old Nelson Food Company,701 Chestnut St,Philadelphia,PA,19176.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,JzHU-lJSVHhvkZz5CYlK6Q,Colonial Farms,1108 Taylorsville Rd,Washington Crossing,PA,18977.0,4.0,https://storage.googleapis.com/2024capstone51/photos/00FHtwGl5wm3Zz_uDwBWKg.jpg,Popularity Model
Anonymous,5N9nJbymj9JtOAEx6ZMxpg,The Spot Food Truck,,Philadelphia,PA,19104.0,4.5,https://storage.googleapis.com/2024capstone51/photos/dPgelAKcbSSGh8a5netpwg.jpg,Popularity Model
Anonymous,E_DS3V_JY1caD1FU1ys2bA,Vallini,4027 W Skippack Pike,Skippack,PA,19473.0,4.0,https://storage.googleapis.com/2024capstone51/photos/D_K8_m0sKk5q9YB_32utNQ.jpg,Popularity Model
Anonymous,P4FbQGEWTp73MXjG1N-e_g,Vecchia Pizzeria,249 Bridge St,Phoenixville,PA,19460.0,4.0,https://storage.googleapis.com/2024capstone51/photos/KTE32oyAFpCHKciliAiDUg.jpg,Popularity Model
Anonymous,Wfg85U89qt1OA7aqw5trFA,More Sugar,125 N 11th St,Philadelphia,PA,19107.0,4.5,https://storage.googleapis.com/2024capstone51/photos/s79VQ5eDTR_9I_2cwd8f3Q.jpg,Popularity Model
Anonymous,YXpS0aNRclzRXAIqfOsDfw,Hunan Restaurant,47 E Lancaster Ave,Ardmore,PA,19003.0,4.0,https://storage.googleapis.com/2024capstone51/photos/uM59vtnFEt-mdlx4wlI6bQ.jpg,Popularity Model
Anonymous,B6VXTY7VZVWQ8cbfPlH-vg,Kelly's Corner,400 Powhattan Ave,Lester,PA,19029.0,4.5,https://storage.googleapis.com/2024capstone51/photos/9_MQLFk3kcpXMor2D0Gt_A.jpg,Popularity Model
Anonymous,sX_vxWQuZu_EA1bkCX95Yw,Tonic Seafood & Steak,111 W 11th St,Wilmington,DE,19801.0,4.0,https://storage.googleapis.com/2024capstone51/photos/hUSUXR_CxQw1KkaWkTFv5g.jpg,Popularity Model
Anonymous,lw3p_2nYhzsgRLIMx1mn4w,Fusion Asian Restaurant,1107 W Chester Pike,West Chester,PA,19382.0,4.0,https://storage.googleapis.com/2024capstone51/photos/KeD9uGsPT3AK-I56IxWjnQ.jpg,Popularity Model
Anonymous,QU5SwQ7NxIJdueL_M3u8dA,Bistro Albertino,634 N York Rd,Willow Grove,PA,19090.0,4.5,https://storage.googleapis.com/2024capstone51/photos/plp661akIdFW_f7AD_hyFg.jpg,Popularity Model
Anonymous,jHk1OJi16n3BlO3LxkH8cw,Rybrew,2816 W Girard Ave,Philadelphia,PA,19130.0,4.5,https://storage.googleapis.com/2024capstone51/photos/NHQDszz3zHWdtkM-hEEUPA.jpg,Popularity Model
Anonymous,dZ1IV-9G_Oao2Ha0pC5PYg,Happy Maki,200 W Ridge Pike,Conshohocken,PA,19428.0,4.0,https://storage.googleapis.com/2024capstone51/photos/unkH6XF7W-uRQbpjmayFVg.jpg,Popularity Model
Anonymous,Abd2Md-wQLlUzViL5T3xDQ,Coffee Cup Cafe,77 Bellevue Ave,Langhorne,PA,19047.0,4.5,https://storage.googleapis.com/2024capstone51/photos/KVANdPo4gUPGxThrZGpqqQ.jpg,Popularity Model
Anonymous,5X0M4waoFm4kH612ezVvtA,Cafe Seventy Two,72 W Upper Ferry Rd,Ewing,NJ,8628.0,4.0,https://storage.googleapis.com/2024capstone51/photos/5iFrdWkmxlFK3-f2hKQOfA.jpg,Popularity Model
Anonymous,PniDGhPSa_bMWA8gU2AipA,Cafe Cuong,811 S 8th St,Philadelphia,PA,19147.0,4.5,https://storage.googleapis.com/2024capstone51/photos/xnm_NieDhtCbnA9Ysmh5Ow.jpg,Popularity Model
Anonymous,Cb85PgiOfcmHza5GQFTB6A,Royal's Restaurants,7802 Limekiln Pike,Philadelphia,PA,19150.0,4.0,https://storage.googleapis.com/2024capstone51/photos/_VazqTsJ1FDMquwnbDrc0w.jpg,Popularity Model
Anonymous,CSYO3-vXbssAbZ3Ox_qsuQ,Maria's Prime Time Bakery,233 Morton Ave,Folsom,PA,19033.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,K6rN4W4ErLVItpH_nIZncg,Our Deli & Meats,41 E Lancaster Ave,Paoli,PA,19301.0,4.0,https://storage.googleapis.com/2024capstone51/photos/chEofkjUvXz1znje2P170w.jpg,Popularity Model
Anonymous,0-JRAY0LpBazDuA9761U5w,Pizzeria Vetri,1615 Chancellor St,Philadelphia,PA,19103.0,4.0,https://storage.googleapis.com/2024capstone51/photos/LFfiSDsV56mbcSzi8lOt_Q.jpg,Popularity Model
Anonymous,nsv7zQb3YUW_ZFHP0VVvoA,Venice Pizza & Pasta,60 Lancaster Ave,Malvern,PA,19355.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,_YfnWUGgsLiH13wiPuC7jg,Cotardo's Ristorante Italiano,1486 Blackwood Clementon Rd,Clementon,NJ,8021.0,4.0,https://storage.googleapis.com/2024capstone51/photos/WSFDYAvLvr3YQ3v13BrdaA.jpg,Popularity Model
Anonymous,vIwdLdSMmGMjRin9OSxViA,Mystic Restaurant,515 Stump Rd,Montgomeryville,PA,18936.0,4.0,https://storage.googleapis.com/2024capstone51/photos/X78wda3CFdguiMXjfd_11g.jpg,Popularity Model
Anonymous,wlYV0aohTpwfKyIM5uXPeA,Five Guys,"160 N Gulph Rd, Ste 1037",King Of Prussia,PA,19406.0,4.0,https://storage.googleapis.com/2024capstone51/photos/NgjNvOeUUmMIoqsZrFRjKg.jpg,Popularity Model
Anonymous,0K4RwxdAcViifyU3Htzxww,Southwark Restaurant,701 S 4th St,Philadelphia,PA,19147.0,4.0,https://storage.googleapis.com/2024capstone51/photos/0K3GD49tBVEa9pungbkhpw.jpg,Popularity Model
Anonymous,fU05rrHw5TpBvmie20YVkA,El Tarascó,2 Wallace Ave,Downingtown,PA,19335.0,4.0,https://storage.googleapis.com/2024capstone51/photos/hFggo2RDvkWgSlPsyavhYw.jpg,Popularity Model
Anonymous,aeK0oVwtG3CUC4YfX4uCzA,The Inn at Barley Sheaf Farm,5281 York Rd,Holicong,PA,18928.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,CkkJvdNVPgEY5_4T-o9RMg,Brother Seafood Restaurant,1475 Brace Rd,Cherry Hill,NJ,8034.0,4.0,https://storage.googleapis.com/2024capstone51/photos/X6ohO9tM1BBjJYopfQbJAQ.jpg,Popularity Model
Anonymous,_tQq9qfIkZOOwzySEZZNxg,Khmer Grill,1016 Race St,Philadelphia,PA,19107.0,4.0,https://storage.googleapis.com/2024capstone51/photos/biVhJ8OFWBsg1wNbiSJ2kQ.jpg,Popularity Model
Anonymous,EnZGNF1dcJDtvTfmGi7eRw,Philadelphia Premium Outlets,18 W Lightcap Rd,Pottstown,PA,19464.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,LwXkXDdsu1yWWcWAbt2fYw,Mazzella's Italian Restaurant,729 Philadelphia Pike,Wilmington,DE,19809.0,4.0,https://storage.googleapis.com/2024capstone51/photos/J01-Hqrrl2YHtMkI4cKcuw.jpg,Popularity Model
Anonymous,jcnKA1gG7Tek_UT2zWBI6w,Chick-fil-A,805 Baltimore Pike,Springfield,PA,19064.0,4.0,https://storage.googleapis.com/2024capstone51/photos/_P-Byj0r7g4G5E7tVqMSWg.jpg,Popularity Model
Anonymous,zucC7rHpXPYBu7aEqj0NUw,Libertine Restauraunt,261 S 13th St,Philadelphia,PA,19107.0,4.0,https://storage.googleapis.com/2024capstone51/photos/LnZ4t0SQE4JvaSPsMjcfwg.jpg,Popularity Model
Anonymous,AKKvvAT--RAWcaAxGmw_KA,Jacks Pizza,1948 E Lincoln Hwy,Coatesville,PA,19320.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,aDnMMEmY7gm_oPIlweKHTQ,The Fat Tomato Italian Bistro,175 Rte 73 W,Berlin,NJ,8091.0,4.0,https://storage.googleapis.com/2024capstone51/photos/IzRQdx77A9bz6NslzTcuFg.jpg,Popularity Model
Anonymous,U158K3VPSN8ZFlJ1rlR4FA,Arpeggio,1101 N Bethlehem Pke,Spring House,PA,19477.0,4.0,https://storage.googleapis.com/2024capstone51/photos/nXJ38hcPAAxI_CFvkVz4ww.jpg,Popularity Model
Anonymous,U6I0k4ziZmQ-0SOccDsA7A,Bocelli Restaurant,521 Plymouth Rd,Gwynedd Valley,PA,19437.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,bNssht6kNekjlmT5YErBew,Manam Indian Cuisine,124 Lancaster Ave,Malvern,PA,19355.0,4.0,https://storage.googleapis.com/2024capstone51/photos/URPa8PqY7YBcc9EKDbaktA.jpg,Popularity Model
Anonymous,bNBPw-sDOHeqJ1vOstIctQ,Pic-A-Lilli Inn,866 US 206,Shamong,NJ,8088.0,4.0,https://storage.googleapis.com/2024capstone51/photos/OUddaptLtYtAY-MbvooC5w.jpg,Popularity Model
Anonymous,YvAlYzVkvZnWYch61sy00g,Rice & Curry,521 Limekiln Pike,Maple Glen,PA,19002.0,4.5,https://storage.googleapis.com/2024capstone51/photos/43kjRON_chQeJoCd0_8QvA.jpg,Popularity Model
Anonymous,tttwCEpskb7HdSQS8szUFA,Jules Thin Crust Pizza,300 Sycamore St,Newtown,PA,18940.0,4.0,https://storage.googleapis.com/2024capstone51/photos/FTH9qP37H17DM80Nrw8BUg.jpg,Popularity Model
Anonymous,yhEbjRzlfCLanl_-LUreVA,Masala Zone,"316 Horsham Rd, Unit C",Horsham,PA,19044.0,4.5,https://storage.googleapis.com/2024capstone51/photos/KtDgx_ubKtsU5pbudswSyQ.jpg,Popularity Model
Anonymous,-NG3pA9LEXCxt0Fjd_aYYA,Linda's Vegetarian Village Restaurant,6381 Germantown Ave,Philadelphia,PA,19144.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg,Popularity Model
Anonymous,7hzMziJEmZ0O6s9RtQxdBw,Stove and Tap,329 W Main St,Lansdale,PA,19446.0,4.0,https://storage.googleapis.com/2024capstone51/photos/mh0Jr2j_i4odIqJbo_fPaA.jpg,Popularity Model
Anonymous,yRHKBFRoddwF5iVevkS4ww,Steak 38,515 Route 38,Cherry Hill,NJ,8002.0,4.0,https://storage.googleapis.com/2024capstone51/photos/jBFX6C_sKUszudLgAemR_Q.jpg,Popularity Model
Anonymous,Nkcu2EdGt34fhUHyKEjXMQ,Lai Thai Cuisine,200 White Horse Rd,Voorhees,NJ,8043.0,4.0,https://storage.googleapis.com/2024capstone51/photos/MDJBQfc9HOquh9vhNDViBw.jpg,Popularity Model
